property_type,sector,bedroom,bathroom,balcony,floorNum,agePossession,built_up_area,servant room,store room,furnishing_type,luxury_score,price
0,4,3,3,3,2,3,1314.5285714285717,1,0,0,2,1.4
0,9,3,4,4,1,3,1836.9603174603171,1,0,0,2,1.8
0,12,2,3,2,2,1,1388.888888888889,0,0,0,2,0.8
0,97,2,2,3,2,3,1630.0,0,0,0,1,1.18
0,15,4,5,4,2,3,2996.031746031746,1,0,1,0,3.9
1,11,4,5,4,1,3,7000.0,0,0,2,2,6.3
1,50,10,10,4,2,1,549.0,1,0,0,1,2.1
0,17,3,2,2,2,3,1420.0,0,0,0,1,1.65
1,5,4,4,4,1,3,3222.0,1,1,0,0,4.35
0,101,2,2,2,1,4,1225.5555555555554,0,0,0,1,0.85
0,25,2,3,2,1,2,1444.4444444444443,0,0,2,1,0.95
1,47,1,1,1,1,0,432.0,0,0,0,1,0.4
0,8,3,4,4,2,3,1186.0,1,0,0,0,1.25
0,81,2,2,2,2,3,841.4285714285713,0,0,2,2,0.85
0,103,3,3,3,0,0,1540.8095238095236,1,0,0,1,1.25
0,11,3,3,4,2,3,1466.0,0,0,0,0,1.5
0,78,4,4,4,2,0,2171.428571428571,1,0,0,1,2.6
0,4,3,3,4,2,3,2222.222222222222,1,0,2,2,1.98
1,102,9,9,4,2,3,2610.0,0,0,0,1,3.5
0,78,4,4,2,2,3,1818.5714285714284,0,0,0,2,1.76
0,98,2,2,1,0,4,637.2228799999999,0,0,0,1,0.45
0,9,2,2,3,2,3,1280.6190476190477,0,0,2,2,0.9
0,77,2,2,3,0,1,1311.111111111111,0,0,0,1,1.0
0,43,3,4,3,2,3,1635.0,0,0,0,0,1.2
0,17,3,3,4,2,3,1890.0,0,0,0,0,2.45
0,10,3,3,3,0,3,2072.0,0,0,0,2,3.25
0,63,3,3,4,2,2,1900.0,1,0,0,0,1.45
1,47,3,3,2,1,3,1350.0,0,0,0,1,0.55
1,28,4,4,2,1,2,3078.0,0,0,0,1,5.0
1,25,8,6,4,1,0,3240.0,1,1,0,1,5.6
1,57,5,5,3,2,0,3240.0,1,0,0,1,10.56
0,74,5,5,4,0,1,3320.4761904761904,1,0,0,2,4.5
0,89,3,4,3,0,3,1416.2547619047618,1,0,2,0,1.55
0,11,3,4,3,0,3,1860.0,1,0,0,0,2.2
0,107,2,2,2,2,3,1234.095238095238,0,0,2,2,0.56
0,55,3,3,3,1,2,1633.0952380952378,0,0,2,2,1.95
1,11,4,4,2,2,3,4800.0,1,0,0,0,5.75
0,2,3,4,2,2,3,1669.2857142857142,1,0,0,2,1.2
0,44,3,3,3,0,3,1706.5396825396824,0,0,0,1,1.49
0,5,4,6,3,2,3,2601.190476190476,1,0,0,1,2.45
0,98,3,3,4,2,3,1548.0,0,0,2,0,1.6
0,73,3,3,3,1,3,1650.0,1,0,0,0,2.35
0,44,3,3,3,2,3,1000.0,0,1,0,2,1.2
1,30,5,5,3,2,0,3618.0,1,0,0,1,10.5
0,111,2,2,2,2,4,833.3333333333333,0,0,0,2,0.54
0,89,2,2,3,2,1,1422.2857142857142,0,0,0,1,1.29
1,29,4,4,3,2,4,2844.0,1,1,2,0,3.51
0,95,2,2,2,2,0,1194.2857142857142,0,1,0,1,0.8
0,97,4,5,4,2,1,2017.0,1,0,2,1,1.5
0,97,2,2,2,0,3,1511.857142857143,0,0,0,1,1.06
0,97,4,4,3,2,3,2600.0,0,0,0,1,2.13
1,38,4,4,4,2,0,1449.0,1,1,2,1,3.25
0,13,2,2,0,0,3,699.0,0,0,0,1,0.36
0,39,2,2,2,1,4,1492.0,0,0,0,2,1.2
0,99,3,3,4,2,3,1990.0,0,0,0,2,1.3
0,111,3,3,3,2,3,1344.4444444444443,0,0,0,0,0.78
0,63,3,3,4,2,0,2130.7142857142853,0,0,2,2,1.65
0,94,5,6,4,2,1,5711.111111111111,1,0,0,0,3.85
0,111,2,2,2,2,1,590.5793133333333,0,0,0,1,0.5
0,63,4,4,4,2,3,2500.0,0,0,2,2,2.05
1,55,3,3,3,1,0,1800.0,0,0,0,2,2.8
0,6,3,3,3,2,1,1490.142857142857,0,0,0,2,1.3
0,89,2,2,3,2,3,1251.2857142857142,0,0,0,0,1.18
0,111,2,2,2,0,1,658.0,0,0,0,1,0.35
0,78,3,4,2,1,3,1673.8095238095236,0,0,0,0,1.76
0,98,3,3,2,2,1,1690.0,0,0,0,1,0.9
0,34,3,3,1,1,2,1000.0,0,0,0,1,0.8
1,93,3,3,4,2,1,2160.0,1,0,0,1,4.7
0,80,6,7,4,1,3,5333.333333333333,1,0,0,2,5.0
0,4,3,3,3,2,3,1314.206349206349,0,0,0,1,1.42
0,92,3,4,4,2,3,1900.0,1,0,1,2,2.2
1,50,3,3,2,2,3,2700.0,1,0,2,1,8.49
0,111,2,2,2,2,3,822.0,0,0,0,2,0.58
0,64,3,2,4,1,0,273.3333333333333,0,0,0,2,1.5
0,96,2,2,3,0,3,1393.9523809523807,0,0,0,1,1.15
0,92,2,2,3,2,3,1300.0,0,0,0,2,0.87
0,16,3,3,4,1,3,2225.56,1,0,2,0,3.29
0,95,3,3,2,2,3,1777.7777777777778,1,0,2,1,1.19
0,92,3,4,4,2,3,2512.222222222222,1,0,2,2,2.35
0,80,3,3,3,2,1,1764.2857142857142,1,1,0,1,1.9
0,108,2,2,4,0,4,1234.9999999999998,0,0,0,2,0.92
0,111,1,1,1,2,1,437.77777777777777,0,0,0,1,0.26
0,92,3,3,4,0,3,1750.0,1,0,1,1,2.28
0,18,3,3,1,1,2,904.7619047619048,0,0,0,1,0.35
0,101,3,3,2,1,1,1423.0,0,0,0,1,1.2
0,92,4,4,4,2,1,2598.4761904761904,1,0,1,0,3.46
0,111,1,1,1,2,1,443.3333333333333,0,0,1,1,0.28
0,70,4,4,4,0,3,4200.0,1,0,2,2,7.56
0,89,2,4,2,2,3,1222.3333333333333,0,0,0,2,1.3
0,92,3,4,4,0,3,2090.0,1,0,1,0,2.25
1,25,6,4,0,2,0,4000.0,0,0,0,1,5.0
0,106,2,2,2,2,3,603.9743888888889,0,0,0,1,0.36
0,10,2,2,2,2,4,1249.4761904761904,0,0,0,2,2.1
0,98,2,2,1,2,1,556.6666666666666,1,0,0,1,0.41
0,97,3,4,3,2,1,2178.6666666666665,0,0,0,1,1.65
0,96,2,2,1,2,3,530.9603174603175,0,1,0,2,0.35
0,9,3,4,4,2,3,1950.0,1,0,2,2,1.35
1,93,3,4,3,1,1,2160.0,1,1,0,2,3.2
0,89,2,2,3,2,1,1700.0,0,0,1,1,0.83
0,98,3,3,1,0,3,1550.0,0,0,0,0,1.5
1,18,3,3,0,1,3,1160.0,0,0,0,1,0.7
0,17,4,4,4,0,4,2553.333333333333,1,0,0,2,3.25
0,10,2,2,3,1,0,1720.0,0,0,2,1,0.7
0,98,3,3,3,0,3,1715.0,1,0,2,1,1.3
1,11,5,5,4,2,1,3600.0,1,1,2,0,8.75
0,89,3,4,3,0,1,1642.1428571428569,1,0,0,1,1.85
1,30,5,5,3,2,2,2700.0,1,1,0,2,9.0
1,18,2,5,1,2,2,2052.0,0,0,0,1,1.35
1,50,1,1,0,1,2,1935.0,0,0,0,1,5.5
0,33,4,5,4,2,0,3405.523809523809,1,0,2,1,5.5
0,4,3,4,3,2,3,1709.0952380952378,1,0,0,0,1.9
0,16,2,2,2,2,3,1498.0,0,0,0,2,0.7
0,95,2,2,2,0,0,1100.0,0,0,2,2,0.85
1,31,4,4,4,2,2,4518.0,0,0,0,1,5.8
0,95,3,3,3,2,3,1350.0,1,0,2,1,1.38
0,98,3,4,4,1,3,1746.190476190476,1,0,0,2,1.25
0,86,3,3,2,1,4,1512.7619047619046,0,0,0,2,1.9
0,39,2,2,3,1,1,86.14444444444445,0,0,0,2,1.2
0,11,1,1,2,2,3,965.0,0,0,0,1,1.7
0,93,3,4,4,2,4,1773.3333333333333,0,0,0,2,1.25
0,100,2,2,3,2,1,1350.0,0,0,0,1,0.92
0,25,1,1,2,2,0,723.3333333333334,0,0,0,2,0.56
0,25,2,2,3,0,0,1280.2380952380952,0,0,0,2,1.02
0,25,2,2,3,2,0,1415.9523809523807,0,0,0,2,1.26
0,78,3,3,1,0,3,1418.6666666666663,0,0,0,0,1.4
0,6,3,2,2,2,1,847.7777777777777,0,0,0,2,0.65
0,77,2,2,2,0,1,1311.111111111111,0,0,0,2,1.0
1,39,5,6,3,2,1,4950.0,1,0,0,1,10.0
0,63,4,4,4,2,0,2666.6666666666665,0,0,2,1,2.05
0,92,2,2,3,1,3,955.0,0,0,0,2,0.82
0,4,1,1,2,2,3,750.0,0,0,0,1,0.45
0,43,3,3,3,2,4,1646.6666666666663,0,0,0,1,1.2
0,109,3,5,3,2,3,1806.809523809524,1,0,0,2,1.23
0,0,3,3,2,2,4,1302.857142857143,0,0,0,1,1.3
0,61,4,5,4,2,3,3444.4444444444443,1,0,0,1,11.0
0,107,2,2,1,0,1,693.9523809523808,0,0,2,2,0.33
0,111,2,2,2,1,3,602.0,0,0,0,1,0.38
0,109,4,5,4,1,3,2150.0,1,0,0,1,1.38
0,15,3,4,2,2,3,2200.0,1,0,0,2,2.58
0,80,3,4,2,0,4,1415.9523809523807,0,0,0,1,0.99
0,27,2,2,2,2,1,1285.0,0,0,0,1,1.99
0,8,3,3,3,0,3,1650.0,1,0,2,0,1.15
0,66,3,3,1,0,4,2736.904761904761,1,0,0,1,5.5
0,92,4,4,4,2,1,3700.0,1,0,1,1,4.4
0,94,3,3,3,0,0,1676.873015873016,0,0,0,1,1.85
0,5,2,2,3,2,0,1287.4761904761904,0,0,0,1,1.2
0,92,3,3,3,0,3,2343.333333333333,1,0,2,1,2.7
0,97,3,4,2,2,3,1616.0,1,0,2,1,1.25
0,81,3,2,2,0,0,2405.555555555556,1,0,0,2,2.6
0,10,3,3,4,0,3,2115.333333333333,1,0,0,2,2.0
0,89,2,2,2,2,3,1300.0,0,0,0,1,1.0
0,106,3,4,2,0,3,1350.0,0,0,2,2,1.25
0,78,4,4,2,1,3,1818.5714285714284,0,0,0,2,2.0
1,105,2,2,3,1,3,959.0,0,0,0,2,0.75
0,98,2,2,3,2,3,1339.0476190476188,0,0,0,1,1.3
0,78,4,4,2,1,3,1818.5714285714284,0,0,0,0,1.95
0,75,3,4,4,0,3,2133.428571428571,1,0,2,0,3.5
0,88,4,4,3,1,3,2300.0,1,0,0,2,1.25
0,103,3,3,4,0,3,1580.6190476190477,0,0,0,2,1.21
0,83,3,3,3,2,3,1975.0,0,0,0,1,1.9
0,103,2,2,2,1,4,795.5555555555555,0,0,0,1,0.5
0,54,4,4,4,2,0,3831.0,1,1,2,2,9.3
0,111,2,2,3,2,4,1130.7857142857142,0,0,0,1,0.95
0,97,4,5,4,2,3,2365.428571428572,1,0,0,0,2.15
0,105,4,4,3,0,1,1827.6190476190477,0,0,0,1,1.0
1,92,3,2,3,2,4,1095.0,0,0,0,2,0.75
1,51,6,7,4,2,3,4500.0,1,1,2,2,16.0
0,105,4,4,3,2,3,2266.6666666666665,0,0,0,1,1.44
0,103,3,3,3,0,3,1630.0,0,0,2,0,1.17
0,2,3,3,2,1,0,2555.555555555556,0,0,0,1,0.85
0,92,3,4,4,2,3,2481.1111111111118,1,0,2,0,2.2
1,79,3,2,0,1,2,1000.0,0,0,0,1,0.45
0,105,3,3,4,0,3,1523.0,0,0,0,1,0.82
0,6,3,4,4,0,3,2071.904761904762,1,0,0,2,1.75
0,103,4,5,2,2,1,2248.2142857142853,1,0,0,2,1.27
0,13,3,2,0,1,2,1402.3809523809523,0,0,0,1,0.8
0,82,2,2,2,2,0,1083.9047619047617,0,0,2,0,0.95
0,103,4,4,4,1,3,2138.8571428571427,1,0,0,2,1.55
0,97,2,2,3,2,3,1483.8095238095236,0,0,0,2,1.14
0,104,4,4,4,2,0,2604.4444444444443,1,0,0,2,1.8
0,33,4,3,2,2,0,2487.7777777777774,1,0,0,1,7.0
1,30,2,9,3,2,3,1961.0,0,1,2,2,7.6
0,110,4,3,4,2,0,2055.555555555556,0,0,0,1,1.5
0,82,3,3,3,0,3,1465.7142857142856,0,0,0,2,1.1
0,81,3,3,4,2,1,1900.0,1,0,0,0,1.68
0,105,3,2,3,0,3,1239.5238095238094,0,0,0,2,0.9
1,112,3,3,4,1,0,3500.0,1,0,0,1,5.5
0,110,4,3,4,2,3,1833.3333333333333,0,0,2,1,1.5
0,81,3,3,4,2,1,1900.0,1,0,0,0,1.69
1,21,4,3,1,1,2,1800.0,0,0,0,1,1.8
0,92,3,3,4,0,3,1650.0,1,0,1,1,2.4
1,39,5,5,4,2,1,4770.0,1,1,2,0,8.5
0,9,4,5,4,2,3,2504.3809523809523,1,0,0,2,1.7
0,73,3,3,3,0,0,3026.912698412698,1,0,2,0,6.1
0,111,2,2,2,2,1,915.5555555555557,0,0,0,2,0.68
0,0,3,3,3,1,1,1528.142857142857,0,0,0,1,1.6
1,11,4,4,4,1,1,2430.0,1,0,0,2,5.5
1,7,3,3,1,1,0,1125.0,0,0,0,1,1.3
0,37,2,2,1,2,2,895.7142857142857,0,0,0,2,0.69
0,111,2,2,2,1,1,576.6666666666666,0,0,0,1,0.32
0,111,3,3,3,1,3,1344.4444444444443,0,0,0,0,0.78
0,55,3,3,3,2,2,1555.5555555555554,1,0,0,1,1.79
0,111,2,2,1,2,1,590.0,0,0,0,1,0.45
0,75,3,4,3,0,3,2133.428571428571,1,0,2,0,3.4
0,44,3,2,1,2,4,1900.0,1,0,0,2,1.2
0,93,4,6,4,0,3,4424.285714285714,1,0,2,2,3.0
0,82,1,1,2,1,3,425.0,0,0,2,1,0.37
0,69,2,2,2,1,4,1150.0,0,0,0,2,1.41
0,88,3,3,2,1,0,1900.0,1,0,0,2,0.9
0,105,4,4,3,2,3,2093.0,0,0,0,1,1.0
1,59,3,3,3,2,1,1800.0,1,0,2,1,2.25
0,72,1,1,0,2,4,693.0,0,0,0,1,0.7
0,99,2,2,3,0,3,1379.936507936508,0,0,0,0,1.15
0,33,3,3,2,0,2,1700.0,1,0,0,0,2.26
1,33,6,7,4,2,0,3240.0,1,1,0,2,9.0
0,98,3,3,4,0,3,1780.0,0,0,0,0,1.5
1,90,2,4,0,1,0,891.1111111111111,0,0,0,1,0.82
0,74,3,4,4,1,0,2200.0,1,0,2,2,3.98
0,109,2,2,1,2,3,611.1111111111111,0,0,0,2,0.26
0,2,3,4,0,2,1,2480.0,0,0,0,1,1.0
0,69,3,3,2,1,4,1474.7619047619046,0,0,0,2,2.3
0,78,4,4,1,0,3,2185.555555555556,0,0,0,2,2.0
0,111,3,2,4,2,1,1210.0,0,0,0,2,0.95
1,48,9,9,4,2,0,2367.0,1,1,2,2,5.0
1,11,5,6,3,1,3,7000.0,1,0,2,0,12.0
0,74,3,3,3,0,3,2881.746031746032,1,1,0,2,4.6
0,44,2,2,3,1,3,1300.0,0,0,0,2,0.8
1,11,4,4,4,1,1,6228.0,1,0,0,2,6.75
1,30,3,2,3,1,2,1350.0,0,0,0,1,4.25
0,44,3,3,3,2,3,1372.7619047619046,0,0,2,1,1.72
0,92,4,5,4,0,3,3800.0,1,0,2,2,4.0
0,14,4,4,4,1,3,2350.0,1,0,0,0,2.25
0,11,3,4,4,2,3,1797.0,1,0,0,2,1.45
1,33,4,4,4,1,3,2430.0,1,1,2,0,8.4
1,11,4,5,4,1,3,2214.0,1,0,2,2,5.85
0,101,3,3,2,1,1,1581.111111111111,0,0,0,1,1.2
0,89,2,2,3,2,1,1422.2857142857142,0,0,0,1,1.3
1,39,6,5,4,2,3,4500.0,0,0,0,1,8.0
1,11,4,5,2,1,3,2430.0,1,0,2,2,5.9
0,75,4,4,4,1,3,3160.0,1,0,2,1,4.5
0,110,3,3,2,2,0,1402.3809523809523,0,0,0,1,0.95
0,4,3,4,4,0,3,1900.0,1,0,2,0,2.0
1,20,3,3,2,2,0,3249.0,0,0,0,1,5.51
0,81,3,4,3,2,3,2126.190476190476,1,0,0,0,2.52
0,66,4,4,2,2,1,2566.3888888888887,1,0,0,1,6.75
0,97,2,2,3,0,1,1550.0,0,0,0,0,1.04
0,73,3,3,3,2,3,1262.142857142857,1,0,1,0,1.73
1,20,4,4,4,1,0,3150.0,0,0,0,1,6.5
0,6,3,4,4,2,3,2061.111111111111,1,0,0,2,2.6
0,10,3,3,2,2,3,1711.0,0,0,0,2,2.6
0,38,3,2,2,1,0,1450.0,0,0,1,2,1.2
1,13,5,4,3,1,2,1850.0,0,1,0,1,2.5
1,63,8,8,4,2,3,3240.0,1,0,1,1,7.5
0,11,4,4,2,0,3,2379.523809523809,1,0,0,2,2.0
0,95,3,3,3,2,3,1537.142857142857,0,1,0,2,1.08
0,86,3,3,3,1,1,1773.3333333333333,1,0,0,2,1.08
0,73,3,4,3,2,3,2803.0,1,0,0,1,5.5
0,111,3,3,4,2,3,1382.1190476190477,0,0,0,0,1.14
0,109,3,5,4,2,1,1806.809523809524,0,0,0,1,1.4
0,95,2,2,2,2,3,1198.8095238095236,0,0,2,2,0.75
1,11,7,5,4,2,3,4500.0,1,0,0,1,11.25
1,81,4,4,4,2,1,2610.0,0,0,0,1,4.7
0,101,3,3,2,1,1,1581.111111111111,0,0,0,1,1.3
0,25,2,2,2,2,3,800.0,0,0,0,1,0.35
1,50,3,3,4,2,2,60.0,0,0,1,1,1.9
0,93,3,4,2,0,1,1619.5238095238094,1,0,0,2,0.99
0,0,3,4,3,2,4,3094.4444444444443,0,0,0,1,1.65
0,82,3,4,2,0,3,1576.9999999999998,1,0,1,2,1.25
0,2,3,3,4,2,0,1900.0,1,0,0,2,0.86
0,6,4,4,4,0,3,2849.9999999999995,1,0,0,0,2.62
1,10,5,4,4,1,3,7331.0,0,0,0,2,10.5
0,77,4,4,4,0,1,1808.6190476190477,0,0,0,2,1.7
0,44,4,4,3,2,3,2100.0,0,0,2,2,1.75
0,6,2,2,3,0,3,1611.111111111111,0,0,0,2,0.85
0,11,4,5,4,2,3,2849.9999999999995,1,0,0,2,2.95
0,89,2,2,3,2,1,1350.0,0,0,2,2,1.35
1,30,4,3,4,1,0,1350.0,0,1,0,2,4.45
0,68,4,5,3,2,3,2533.333333333333,1,0,2,0,3.7
1,47,4,4,2,1,2,1440.0,0,0,0,1,2.35
0,44,3,3,3,2,4,2283.333333333333,0,0,0,1,1.25
0,6,4,4,4,2,3,2302.7777777777774,1,0,0,1,2.55
1,81,3,2,1,2,1,666.6666666666666,0,0,0,1,2.1
0,11,3,4,3,0,3,2338.8095238095234,1,0,0,2,2.25
0,95,2,2,2,2,0,1126.428571428571,0,0,2,0,0.84
0,89,2,2,3,2,3,1012.2777777777776,0,0,0,1,0.96
1,67,3,2,1,1,2,612.0,0,0,0,1,0.66
0,75,3,3,3,1,3,2047.0,0,0,2,1,2.98
1,26,3,3,2,2,2,972.0,0,0,0,1,0.6
0,110,4,3,3,1,2,2006.6666666666663,1,0,0,1,1.25
0,73,3,3,2,2,3,1650.0,1,0,0,0,2.35
0,43,3,3,4,2,3,1707.7777777777778,0,0,2,1,1.0
1,31,6,6,2,2,2,4518.0,1,0,2,1,18.0
0,78,4,4,2,1,3,1818.5714285714284,0,0,0,1,1.9
0,37,3,5,4,0,2,2367.0,1,0,2,0,3.55
0,98,3,2,3,2,3,1480.0,0,0,1,2,1.45
0,95,3,3,4,2,3,1673.8095238095236,1,1,2,0,1.6
0,92,2,2,2,0,3,1150.0,0,0,2,0,0.95
1,30,5,5,4,1,3,3096.0,1,1,0,1,11.0
0,9,2,2,1,0,3,494.0,0,0,0,2,0.5
0,92,2,2,1,1,4,814.2857142857142,0,0,0,1,0.6
0,105,3,3,3,1,3,1800.4761904761904,0,0,0,2,0.85
0,4,3,3,3,2,1,1615.5873015873017,0,0,2,0,1.95
1,81,4,4,4,1,3,6000.0,1,0,0,0,4.0
0,41,2,2,2,0,1,1338.142857142857,0,0,0,1,2.2
0,30,4,4,3,1,2,2744.4444444444443,1,0,0,1,3.4
0,9,2,2,1,2,3,495.8095238095237,0,0,0,2,0.37
0,96,2,2,2,2,1,565.0,0,0,2,1,0.41
0,61,4,3,4,2,2,1900.0,0,0,2,1,1.75
0,103,3,3,4,0,3,1700.0,1,0,0,2,1.25
0,33,3,3,3,2,0,1777.0,1,0,0,2,2.3
0,101,3,3,4,0,1,1945.238095238095,1,0,0,1,1.85
0,9,2,2,2,2,3,543.3333333333334,0,0,0,1,0.28
0,2,3,3,3,1,2,1900.0,1,0,1,1,0.9
0,85,2,2,4,2,3,1300.0,0,0,0,0,1.57
0,33,3,4,3,2,2,3132.294761904762,1,1,0,1,4.3
0,4,3,3,3,2,3,1492.857142857143,1,0,2,2,1.4
1,102,4,3,1,1,2,200.0,0,0,0,1,1.1
0,76,4,4,0,2,1,2555.555555555556,0,0,0,1,1.85
0,97,3,4,2,2,1,1616.0,1,0,0,1,1.45
0,64,3,3,3,2,0,2035.7142857142856,0,0,0,1,2.5
0,37,3,2,2,1,2,1300.0,0,0,1,2,1.45
0,9,2,2,2,0,3,543.3333333333334,0,0,0,1,0.28
1,79,2,2,0,1,2,900.0,0,0,0,1,0.53
0,89,3,3,4,0,3,1153.997619047619,0,0,2,2,1.2
0,50,3,3,2,1,1,194.52380952380952,0,0,0,1,2.5
0,80,3,5,3,2,1,1527.142857142857,1,0,0,1,1.75
0,98,3,2,1,2,1,1877.7777777777776,0,0,0,1,0.95
0,89,3,4,4,2,3,1694.8412698412696,1,0,0,0,1.72
0,33,2,2,2,1,0,1109.0,0,0,0,1,1.35
0,107,3,2,2,0,1,810.7142857142857,0,0,2,2,0.55
0,75,3,3,3,1,3,2047.0,0,0,2,0,2.65
0,82,2,2,1,2,3,556.984126984127,0,0,0,2,0.6
0,97,3,3,1,1,3,1343.5714285714284,0,0,0,2,0.88
1,79,4,2,2,1,2,1575.0,0,0,0,1,1.75
0,15,4,6,4,2,3,4071.428571428571,1,0,2,2,5.25
1,28,8,8,2,2,0,2520.0,1,0,2,2,5.5
0,111,2,2,4,0,3,1130.7857142857142,0,0,0,0,0.96
0,38,2,2,2,1,2,1200.0,0,0,0,1,1.25
0,105,4,5,4,2,3,1805.0,1,0,0,1,0.9
0,83,4,4,4,0,1,3000.0,1,0,2,0,5.25
0,60,3,4,4,0,1,2895.0,0,0,0,2,4.8
0,81,2,2,3,0,3,1402.2222222222222,0,0,0,1,1.25
1,54,7,7,3,1,0,2340.0,0,0,2,1,5.0
0,11,3,4,3,2,3,1895.4761904761904,1,0,0,2,2.15
0,44,2,2,3,2,1,625.2253968253967,0,0,0,1,0.6
0,99,3,3,4,2,1,1582.0,0,0,0,2,2.65
0,80,3,5,3,2,3,1527.142857142857,1,0,0,2,1.62
0,69,2,2,2,1,4,1333.3333333333333,0,0,0,1,1.5
0,78,2,3,0,1,3,1100.0,0,0,0,2,1.2
1,24,4,4,4,1,2,3500.0,1,1,0,1,6.95
1,25,6,5,4,2,3,2430.0,1,0,0,2,4.95
0,4,3,3,3,2,3,1314.5285714285717,1,0,0,2,1.35
1,25,4,4,4,1,0,2400.0,1,0,0,1,4.0
0,4,2,2,2,1,3,1099.2857142857142,0,0,0,2,1.25
0,89,2,2,3,2,1,93.34444444444443,0,0,0,2,1.47
1,13,10,6,4,2,2,3500.0,0,0,0,1,1.35
0,98,2,2,1,2,1,1360.0,0,0,0,2,0.64
0,71,4,4,4,0,4,3950.0,0,0,0,2,7.9
0,11,3,3,4,2,3,1583.3333333333333,0,0,0,2,1.4
0,99,3,3,4,2,1,1305.6777777777777,0,0,0,2,1.75
1,62,1,4,4,2,3,60.0,0,1,0,2,1.45
1,67,2,4,1,2,0,713.0,0,0,0,2,0.75
0,44,3,3,4,2,3,2191.0,0,0,0,1,1.71
0,103,2,3,2,1,3,1350.0,0,0,0,2,0.8
0,92,3,3,4,2,0,1437.5396825396824,0,1,2,2,1.35
0,6,3,4,3,0,3,2089.2944444444443,1,0,2,0,2.65
0,73,3,3,3,1,3,1492.857142857143,1,0,2,0,2.36
0,78,4,4,2,2,1,1818.5714285714284,0,0,0,2,1.7
0,73,4,4,3,2,3,1975.0,1,0,0,2,3.5
0,107,2,2,2,0,1,571.1111111111111,0,0,0,1,0.45
0,4,3,3,3,2,3,1530.857142857143,0,0,0,1,1.8
0,73,3,3,0,0,3,1828.0,0,0,0,1,2.8
0,101,1,1,1,2,1,430.0,0,0,0,2,0.25
1,78,1,1,0,1,1,763.0,0,0,0,1,0.8
0,97,3,4,3,2,3,2025.4444444444443,1,0,0,0,2.0
0,101,3,3,3,2,1,1287.4761904761904,0,0,0,2,1.25
0,50,3,3,4,1,0,2450.0,1,0,2,2,3.8
1,47,3,2,1,1,1,684.0,0,0,0,1,0.7
0,111,2,2,2,1,3,913.3333333333331,0,0,0,0,0.53
0,78,3,3,1,0,3,1391.5238095238094,0,0,2,2,1.3
0,73,3,3,3,2,1,1717.0,1,1,0,2,4.6
0,75,3,3,3,2,0,2047.0,1,0,1,1,2.8
1,74,5,5,4,2,1,3240.0,1,1,2,2,12.0
1,50,7,8,4,2,2,9000.0,1,1,2,1,11.5
0,69,3,3,3,1,4,1721.111111111111,0,0,0,1,2.17
0,63,4,4,4,2,3,2300.0,0,0,2,2,2.09
0,89,2,2,3,0,4,1577.7777777777778,0,0,0,2,1.45
0,39,3,3,4,1,1,1438.5714285714284,0,0,0,1,2.15
0,104,2,2,4,2,3,1301.809523809524,0,0,2,1,0.89
0,103,4,4,4,0,3,2214.0,0,0,0,0,1.65
0,92,4,4,4,0,0,2526.095238095238,1,0,0,2,3.45
1,50,9,9,4,2,0,3510.0,1,0,0,1,14.0
0,78,3,3,2,1,3,1304.6507936507935,0,0,0,2,1.43
0,87,3,4,4,2,1,1581.445238095238,1,0,2,1,1.9
0,2,3,3,4,1,0,1705.15873015873,1,0,0,2,0.73
0,77,2,2,2,2,1,1460.0,0,0,0,1,1.32
0,59,4,4,3,2,2,1483.8095238095236,0,0,0,2,1.5
0,39,4,4,4,0,2,4808.888888888889,1,0,2,2,3.25
0,89,3,3,4,0,3,1655.5555555555554,0,0,2,1,1.25
0,93,4,5,4,1,3,2535.0,0,0,0,2,1.75
0,15,1,1,1,2,3,450.0,0,0,0,1,0.36
0,78,3,3,2,1,3,1481.9999999999998,0,0,0,0,1.66
0,39,3,3,4,2,1,1500.0,1,0,0,1,1.7
0,75,4,4,4,0,3,2853.6190476190477,1,0,2,0,4.5
0,4,3,3,4,1,3,2500.0,1,0,0,0,1.9
1,33,2,6,3,2,3,1350.0,0,0,0,1,3.5
0,81,3,4,3,0,3,2350.0,1,0,0,1,2.8
0,93,4,5,4,2,3,2194.047619047619,1,0,0,2,1.6
0,14,5,5,2,2,3,3500.0,1,0,0,0,4.1
0,69,3,3,3,2,1,1222.6103174603174,1,0,0,2,2.45
0,50,3,3,2,0,2,1293.8095238095236,0,0,2,2,2.09
0,4,3,3,3,0,3,2222.222222222222,1,1,0,2,1.92
0,54,3,3,0,0,3,1922.6190476190477,1,0,0,2,2.0
1,30,5,5,3,1,0,1800.0,1,0,2,2,6.25
1,28,4,4,3,1,3,2500.0,1,0,2,2,2.9
1,40,2,2,3,2,1,823.0,0,0,0,1,0.66
0,40,3,2,2,1,1,850.1349206349205,0,0,0,1,0.82
1,39,6,6,4,2,0,4914.0,0,0,2,1,9.5
0,111,2,2,2,2,3,500.0,0,0,2,1,0.28
0,78,3,4,2,1,3,2055.555555555556,0,0,2,0,1.75
1,11,4,4,4,1,3,5400.0,0,0,2,2,7.0
0,43,1,1,0,2,3,669.0,0,0,0,1,0.55
0,110,4,4,4,2,2,2580.0,0,0,0,1,1.3
0,18,2,2,1,1,3,1100.0,0,0,2,1,0.72
0,27,3,5,4,2,1,2795.7142857142853,1,0,1,2,3.99
0,55,3,3,3,1,2,1600.0,0,0,2,1,1.9
